driver_id,age_first,grade_last,income_mean,income_max,income_min,income_last,quarterly_rating_mean,quarterly_rating_last,total_business_value_mean,total_business_value_sum,dateofjoining_first,lastworkingdate_last,target_max,tenure_months,income_increase,rating_increse,business_std,gender_first_1.0,city_first_C10,city_first_C11,city_first_C12,city_first_C13,city_first_C14,city_first_C15,city_first_C16,city_first_C17,city_first_C18,city_first_C19,city_first_C2,city_first_C20,city_first_C21,city_first_C22,city_first_C23,city_first_C24,city_first_C25,city_first_C26,city_first_C27,city_first_C28,city_first_C29,city_first_C3,city_first_C4,city_first_C5,city_first_C6,city_first_C7,city_first_C8,city_first_C9,education_level_first_1,education_level_first_2,joining_designation_first_2,joining_designation_first_3,joining_designation_first_4,joining_designation_first_5
1793,-1.0474039837946478,2,-0.3710716799031108,-0.37361738257316485,-0.3705368051603335,-0.3735382040959695,0.7765048148606999,0.706496919761586,0.09627795948140769,-0.19110398870987944,2020-05-17,,0,-0.36843427322067346,0,0,-0.16626737028819555,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1795,-0.7044391367321359,3,0.054132788493259136,0.050316729275928895,0.055003228367978475,0.05038613614657024,-0.7870791861459044,-0.528575889307677,-0.642128394521525,-0.48978899956852057,2018-01-22,2019-05-24,1,0.08792849231566324,0,0,-0.5957623680970577,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1796,0.6674202515179116,2,0.10503008146838572,0.10106195962195508,0.10594068874044475,0.10113019682398149,-0.7870791861459044,-0.528575889307677,-0.6224081513381752,-0.4707614681858375,2019-10-08,2020-06-07,1,-0.34200399722436053,0,0,-0.5763025071465229,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1797,-1.3903688308571596,1,-0.48445953814214276,-0.4866664790662565,-0.48401414743455,-0.4865846948273134,-0.7870791861459044,-0.528575889307677,-0.44996117235814465,-0.41838781272069936,2019-12-15,2020-06-17,1,-0.4442010644101039,0,0,-0.43899470773108973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1800,-0.36147428966962397,2,-0.8373474361030204,-0.838500076132038,-0.8371805393503162,-0.8384101821906981,-0.7870791861459044,-0.528575889307677,-0.5805804412090764,-0.4690278072604556,2019-10-08,2020-03-13,1,-0.49353757960322137,0,0,-0.5513713934941266,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1801,-1.2188864073259038,1,-0.053670505655446454,-0.05716448777641823,-0.05288514255981466,-0.05709260348266885,0.6027732591932994,0.706496919761586,-0.020647059002165874,-0.3035453788797927,2020-05-30,,0,-0.391340512417478,0,0,-0.1805583940656269,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1802,-1.3903688308571596,2,-1.1562331147291258,-1.1564330401472105,-1.1563178778783652,-1.15633581790709,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-11-06,,0,-0.6732634563781493,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1803,-0.018509442607112108,1,-0.22332814890586838,-0.2263152555965055,-0.22267667713470224,-0.226239472407373,-0.7870791861459044,-0.528575889307677,-1.1346948794160865,-0.6544813081469077,2018-05-09,2019-07-20,1,-0.000172427672046546,0,0,0.4607546495865005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1804,-0.5329567132008799,3,0.9748436112078926,0.968276802389565,0.9764406625640715,0.968325050442324,-0.7870791861459044,-0.528575889307677,-0.4712346171497702,-0.46967875200740683,2020-10-04,,0,-0.6151168491862609,0,0,-0.39453615008470994,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1805,1.0103850985804235,3,0.014263242329409986,0.010566298838208388,0.0151022177428799,0.010636621949264768,0.4042229098591275,-0.528575889307677,0.1287347948716588,-0.21885571391491704,2020-05-29,,0,-0.3895784940177238,0,0,0.45957123206598854,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1807,-0.7044391367321359,1,-1.5075304722845309,-1.5066808487646786,-1.507892474157492,-1.5065755533743055,-0.7870791861459044,-0.528575889307677,-0.5046327600946707,-0.46527008076669185,2020-09-19,,0,-0.588686573189948,0,0,-0.39977240553932947,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1808,3.068174180955495,3,0.23050604678901027,0.22616304832222797,0.23151567785312202,0.22622840196621058,0.6027732591932994,-0.528575889307677,0.6160052726362969,0.27186676422694867,2018-09-09,2019-12-10,1,0.03506794032303737,0,0,0.6362013678203665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1809,0.6674202515179116,4,0.5868224429572402,0.581414900487707,0.5881132736967557,0.5814720656391152,-0.7870791861459044,-0.528575889307677,-0.5830907712605583,-0.4807283747069169,2019-06-15,2019-09-26,1,-0.588686573189948,0,0,-0.5168555192433796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1810,0.4959378279866557,3,1.1137508066191755,1.1067689935422615,1.1154574814972607,1.1068140493744256,0.7765048148606999,-0.528575889307677,2.2912751448989814,0.6738404876014013,2018-10-05,2019-08-04,1,-0.23628289323910878,0,0,4.000898817595903,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1811,0.3244554044553998,2,0.2615039120245561,0.25706830319268975,0.26253800614940875,0.25713294447599505,1.6451625931977023,0.706496919761586,0.9768383343863452,1.472940916478648,2017-06-30,,0,1.4852090833207403,0,0,0.6636847903592821,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1812,0.3244554044553998,3,-0.2815419277461694,-0.28435511280477294,-0.2809363974357105,-0.2842779918071621,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-12-13,,0,-0.7384581371690546,0,0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1813,1.6963147927054474,4,1.024008982408171,1.0172952853140944,1.025644834354419,1.0173424034994623,0.2553101478584984,-0.528575889307677,0.3494004343253307,-0.29700305541295985,2019-07-12,2019-10-04,1,-0.6221649227852777,0,0,0.8747037648786342,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1814,-1.3903688308571596,4,2.324964998057813,2.3143645168045013,2.327627545416479,2.314381737772709,0.9998739578616432,-0.528575889307677,1.7801209081601497,1.2037171826857243,2016-01-28,2020-02-10,1,1.8270406528730543,0,0,1.2177059776611827,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1815,-0.18999186613836805,2,-0.5345792335857049,-0.536636435059774,-0.5341733966068813,-0.5365534990221531,0.2553101478584984,0.706496919761586,-0.28287457881124967,-0.4215778803273912,2020-09-14,,0,-0.579876481191177,0,1,-0.31601572670084704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1816,-1.0474039837946478,1,-0.18777073450796744,-0.1908640738408789,-0.1870912013467154,-0.19078910779523708,-0.7870791861459044,-0.528575889307677,-0.5809883234921828,-0.4914799216973854,2018-10-19,2019-02-26,1,-0.5411120763965847,0,0,-0.5632586300590016,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1817,1.0103850985804235,3,-0.023591619320840404,0.16977945904886554,-0.03137821484699557,0.16984611232464253,2.0505362230883035,0.706496919761586,1.2247807042348173,1.7660479664585322,2015-07-26,,0,2.7274320551474482,1,0,0.3485562960617143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1818,-0.5329567132008799,2,-1.1894930818746774,-1.1895936385886068,-1.189604093302317,-1.189495652002537,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2020-05-15,2020-07-14,1,-0.6644533643793784,0,0,-0.6828602175335401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1819,-1.7333336779196715,1,-1.0211432162909775,-1.021746741270466,-1.021121368473111,-1.0216526235257941,-0.7870791861459044,-0.528575889307677,-0.5441454292654112,-0.47305511693224966,2020-08-29,2020-12-11,1,-0.5869245547901938,0,0,-0.45873727437199446,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1820,0.6674202515179116,2,-0.07597341667440817,-0.07940076579610053,-0.07520565470913843,-0.07932836896006225,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2018-12-10,2019-01-26,1,-0.6873596035761829,0,0,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1823,1.6963147927054474,2,-0.45678413508691773,-0.45907376006560474,-0.45631690335702146,-0.4589926118339711,0.13948911074689824,0.706496919761586,-0.17647910326641292,-0.2730770004294823,2018-08-05,2019-09-22,1,-0.04246086926614725,0,1,-0.2579780777668822,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1824,-1.9048161014509275,1,-1.1384544075301755,-1.1387074492693972,-1.1385251399843719,-1.138610635601022,0.6027732591932994,-0.528575889307677,-0.005892844415981857,-0.2991849257684815,2018-09-23,2019-06-03,1,-0.3243838132268186,0,0,0.1455455250935497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1825,3.068174180955495,1,-1.671462170075251,-1.6701227781708379,-1.671953544440477,-1.6700137154728008,-0.7870791861459044,-0.528575889307677,-0.4011011125800081,-0.4593151417853234,2018-05-30,2019-03-25,1,-0.24333096683812558,0,0,-0.42234536805705025,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1826,-0.36147428966962397,3,3.0485548465208625,3.0357925415571736,3.0517884403783744,3.0357931337365724,0.1751263529350828,-0.528575889307677,0.14409431328556957,0.0342280969266642,2019-07-01,2020-07-13,1,-0.1041315132575441,0,0,0.03389874451481554,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1828,0.15297298092414383,3,-0.4370967794014,-0.4394452230498155,-0.4366140106990606,-0.4393645272525002,0.2553101478584984,0.706496919761586,0.03699226963189715,-0.3585556893300564,2020-09-06,,0,-0.5657803339931434,0,1,-0.2666857029522492,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1829,-0.18999186613836805,1,-0.21389094250006366,-0.21690624413651316,-0.21323202302397412,-0.21683067782343632,-0.7870791861459044,-0.528575889307677,-0.6943313939259314,-0.5026457062540955,2018-12-02,2019-05-04,1,-0.5005856532022381,0,0,-0.6828602175335401,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1830,-0.018509442607112108,1,-1.031676128309441,-1.0322481847726297,-1.031662592911302,-1.0321538249715363,1.3608745930146833,1.9415697288308489,0.42666867646789275,0.10473724838051526,2020-01-30,,0,-0.17813628604722032,0,1,-0.146901198067695,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
